7/5/2022 1:40:44	*(I'm fine with this being shared but this will be very long and will probably not be punctuated correctly and it'll mention other manga but it might be worth it to read and you will learn some stuff. It'll talk about Fujimoto but also my story, so please read this all, I've handled too much and I just want to be listened to for once)*  I love Tatsuki Fujimoto's work. It looks sorta like something you'd see out of a detailed sketch book except each sketch helps tell a story. I first heard about chainsawman was from watching ether a yellowflash video or an it'sAGundum video but one or both of them talked about how demon slayer and chainsaw man we're outselling the entire comic industry and I liked the title and idea of it and my friend even heard about it but he kinda thought it was something he wouldn't like. *(he had some form of dread in his eyes)* I definitely wanted to read it and at some point my friend was all of a sudden interested in it and he read it online and forgot about the time where he said about how chainsaw man seems weird and something he didn't want to read but then after he read it online he bought all 11 volumes at the end of the school year and I got to borrow the first 2 volumes before the end of the school year and It's now my favorite manga but I'm waiting for it to get a box set before I buy it. *(Which sadly might not possibly happen but it could)* all I know about chainsawman is the first 2 volumes and sorta the darkness devil fight and I also think something tragic happens to Aki and then he dies at some point but chainsaw man has become my favorite manga and has made some of my favorite characters such as Kobeni and Aki and it has inspired me with my work that I have thought up *(haven't exactly put it on paper though)* Right now I'm reading demon slayer which I got the box set of, and I'm where season 1 left of and that's all I know of the story *(Enmu is my favorite character in demon slayer and he's also my favorite character alongside the other 2 chainsaw man characters I mentioned earlier)* but of course I'm waiting to go back to school so I can re-read the first 2 volumes of chainsaw man plus the rest of it. But no matter what going back to school is going to be hell and that's kinda all life has ever been for me. An easy way to describe my life is that I'm not the main character and that I'm just some side character silhouette that you never hear or see the face of and at this point I've been crippled by all of it. I've got almost if not any friends, all the ones I call friends sort of silently betrayed me because I have to say someones name 80 to 200 times *(and counting)* to get their attention and then when I start talking someone else immediately grabs their attention and I'm stuck in silence. They don't text me or respond to my messages and even if I try and talk to them they ether don't listen or I talk to them and they don't even mention or acknowledge me again, last time I was talking to someone and doing something I was told to shut up *(and these are supposed to be good people)* but the friends I do have are almost sorta gone because some of them went to other schools and the ones I have left there's not much to do with. One doesn't have a phone except for a landline, the other one is the one I borrow manga from and he's an obnoxious, annoying, porn addict and when he makes a joke he uses the same lines like "my asshole burns" or I will "molest you" or "I will lomest you" and he means this as a joke but he just takes a toll on me and at one point he even admitted to watching child porn out of the blue and just straight out of nowhere and then after him is my best friend who's mind has deteriorated of the last few years he doesn't start and conversation with me because he doesn't know what to say and his response to anything good is "sex!" And to anything not good he replies "not sex!" And I had him try a single player game when I had him over and he couldn't keep it going and i couldn't find a way to start one or even just joke because it always ends up in silence. People never talk to me and they never and no one really asks how I'm doing ether so all I can do is listen to everyone's conversations in a room, read manga, or just sit there staring in the same place talking inside my head for hours until class is over and all I do is stay silent but I think this is what created my story creating ability because I can think of a scene and then create a storyline off of it. It's great but I have no one to share it with except my best friend and I don't even get to tell my relatives and the books I've bought because they don't ask me how I'm doing really ether. Of course one of them briefly said that manga was the gayest thing ever when I said I bought some *(my cousin is an asshole but he thinks but he thinks he's being nice and of course he's screwing that up and will never realize it)* but at our last family gathering everyone was talking to each other and I was there but I was never asked anything and if I talked to someone the conversation didn't last long and then I walked back and forth by the table they were sitting at outside in the backyard and I walked back and forth in a line just sorta pacing around and their conversations were things like who's more autistic and which of the cousins looks like they'd be adopted, they didn't say me for the adopted one but when I tried to add something no one heard me and then later when we were standing in a circle talking then I tried to add something and I got interrupted each time *(even when I said the whole sentence no one bothered to stop and hear)* and then my family also makes fun of me from time to time *(a lot)* and when I make fun of them and their not in the mood for it they tell me to stop and I stop but if they make fun of me and I ask to stop... Then they just continue. My suffering has lead to some good story ideas to pull from my life and make a manga out of and other mangas are ideas that I've just randomly thought of. I've maybe come up with 20 to 30 story ideas already and they're each great in their own respective way but I don't really have the energy to design the characters and scenes I perfectly picture in my head and I'm not someone who's even motivated at their lowest so I have no sense of motivation and I might never will. My dad tried to motivate me to do my work with getting me anything no matter what it cost and I was going to get a PC but I wasn't motivated enough because each night I tried to get myself to do it and I couldn't instead I'd listen to music and just look at my homework and that's what I had been doing for the entire year when that happens but I was doing that for the entire 2nd semester and then my family made jokes about me repeating the same grade again *(good thing I'm not)* and another problem is that I want to develop my own video games and write and draw manga when I'm older but that seems like it'll be a time crunch. No one has heard my since I can remember and the first time I noticed it was in 3rd or 4th grade and now I'm going into 10th and it's only gotten worse. I was told by my mom that some things get worse before they get better but for me I ether will have some big ass pay off in life or ether I'll be stuck in the same trench and I'll have to just watch it as it buries me deeper. When I read chainsaw man I read something that I related to and that was when Denji talked to pochita about what he thinks a perfect date for him would be or how he wondered what it was like to hold a girl. *(I think he mentioned that)* and when I create something I'm not great with creating names because it takes me a bit to come up with them *(also I try to make ones that doesn't sound like your typical name)* and I can barely think of a code name for myself but I've thought of 2, one being "silhouette" and that relates to how I'm just a background character in everything I do and the other name is "the one true ruler" and that's because of one of my manga ideas but with the amount of stories I have in my mind I'm worried that I'll never be able to tell any of them and that they'll be lost to time and even if I leave unfinished ones behind I'm afraid they won't be done justice. But to gain more story telling power I'm going to have to read more manga which I barely have any except for the demon slayer box set, all of JoJo part 1, and the first perfect edition for 20th century boys and a volume of JoJo part 4.  I have a whole lot to say because I've been silenced for too long and have been betrayed by many and I'll probably remember something I forgot to say and I'll regret not mentioning it in here but I do have some manga and show recommendations along with a few more things. First of all I'm probably going to get fire punch. And second of all I recommend the manga "Usogui" it's a crazy hidden gem of a gambling manga *(so it hasn't been translated)* but it takes some basic gambling manga things to the absolute extreme and a lot of scenarios are worse than death. I haven't read it but it's a complete manga and it's supposed to be very good. As for a show recommendation I'd have to recommend "CHUCK" and "Burn Notice" because those are some shows that are complete and have a consistent amount of quality that gets better*(also maybe watch "whitecollar" and "Leverage" too and maybe "Father Ted" along with "Sledge hammer")*  If you want to hear my story ideas and the other recommendations I have then please try to reach out to my somehow because I'd like to discuss it with someone that doesn't contribute to me feeling like I'm only a shell of a person and that actually wants to speak. *(Also I liked you profile picture when it was Aki but the new one also suits you well)* but I hope we can speak with each other through discord or something because I'm tired of sitting calmly in the fire of my own hell and I actually want to speak with someone who isn't a mindless husk and I don't know how we'd speak to each other but my life really doesn't seem like it'll get much better but I hope if you at least read all this then you'll maybe, hopefully turn the stream into a YouTube video *(if I have to reach out in the comments then that'll be tough but hopefully we can speak with each other)* If things don't work out for reaching out then hopefully we'll find each other someday do I'll at least have someone to talk to and talk about chainsawman and other manga with. Please I have a story to tell.l, So at least try to talk to me if you can  I hope my stories and cries for help reach you and everyone else. Stay blessed
7/5/2022 1:53:52	CSM: fresh ideas, interesting and engaging, more focused on the action than the plot tbh. didn't expect the story to be that deep, only had the gun devil in mind as the main villain. always kinda felt that makima was some kind of villain, also lowkey spoiled from some youtube videos so i guess that was why the reveal wasn't as impactful in my own experience.
7/5/2022 1:56:44	Came across CSM, and i think its very weird in a goofy way! I like the series so much because i can relate to some of the characters. I love tatsuki fujimotos mangas mostly because he doesnt follow the usual shounen template? (power of friendship, etc). and i like that the MC just has shallow dreams, not something grand like conquering the world or something. its refreshing!
7/5/2022 1:59:19	csm. it was peak
7/5/2022 2:12:50	Lit Punch
7/5/2022 2:27:07	Fire Punch was my entry into the world of Tatsuki Fujimoto. I was really immersed into his Worldbuilding and sheer absurdity of it. Looking back tho it could have been my horny teenage brain justifying my new interest in Incest. Ill reread it when i get the chance.  Anyway... hope you have a wonderfull day Alex <3 Thx for being awesome :3  Also! Read Grand Blue if u havent! 
7/5/2022 2:37:07	My first impressions were from Chainsaw Man, due to the amount of hype it was receiving in 2020. Throughout my first read, my only thought was “how the fuck is this in shonen jump”? But I also found it quite interesting. In my opinion, Chainsaw Man surprised me, as it is one of the most unpredictable shonen manga I’ve ever read. Many other series will follow the same cliché pattern shit and after a while, it gets boring. I would, without a doubt, put Chainsaw Man as one of favorites of the newer generation.
7/5/2022 2:45:01	Tatsuki Fujimoto became my favourite mangaka after reading the "Goodbye, Eri" one-shot. The first thing that I've read from him was "Fire Punch" which I thought was very refreshing, then I came across Chainsaw Man and I thought that this would be his magnum opus because I loved everything about it, it was super weird and amazing. But the story that made me cry is the story about movies. As well as Fujimoto I am a huge movie freak and there is not many mangas about making movies so I read it without second thoughts, and I thought it was brilliant. The panelling which makes me feel like watching a movie, the characters, the payoff. I was blown away and I hope that Fujimoto will only grow to deliver more amazing stories like that one... and more Chainsaw Man too, that shit was too good
7/5/2022 3:08:09	My first was CSM and i was just amazed by the story and characters
7/5/2022 3:11:53	weird
7/5/2022 3:26:13	I thought that the manga would be normal. I first read CSM. I thought it was amazing. It has everything a manga needs. The Comedy, the action, and the great side characters. Overall his stories are really great. 
7/5/2022 3:43:16	I started CSM but only read a couple chapters, then later on read all of Fire Punch as my first proper introduction to his work. Fire Punch was incredibly impressive artistically and was an incredibly cool story then it hit the midway point and it become so bizarre that it has become one of the most conflicting/divisive stories I have ever read. It was good and I enjoyed it, but also confused the fuck out of me. A tad bit later I read CSM all the way through and realized that a good portion of that was just the Fujimoto way, but the other portion is just Fire Punch. This intrinsic strangeness makes Fire Punch arguably the more interesting read for an entrance to Fujimoto works, but CSM is definitely the better overall.
7/5/2022 3:55:35	Chainsaw man. It was very different than the other manga I had read(including other shounen One Piece, Kaiju no 8 etc). It had the most stupid fucking humor but was quite funny, and it felt like whenever it got real it just got covered up by Denji. I liked the art style as well it’s quite different from other manga in the same vein AOT, Hells paradise. It is much more gory and doesn’t hold back in the art. Oh it was dumb very dumb.
7/5/2022 4:04:11	It was definitely CSM and it was crazy! Amazing art and plot twists I haven't seen before. Only Berserk can beat this shit in terms of beauty
7/5/2022 4:09:29	First was csm . It was a awesome manga I liked it's story ,denji was cool and awesome in his final fight that fight was above my expectation and the panels in that fight was superb . The chapters which had gun devil are my favorite chapters of csm manga . At start some parts in the manga was wired but those parts gave a different vibe to the manga and it made the reading experience unique and it made the manga extra enjoyable. I have also read fire punch and to me it's equal to csm. Tatsuki Fujimoto's art style during the fight scenes. Last check out "Rainbow" manga it's awesome and u will like it.
7/5/2022 4:20:28	First manga was CSM and it was amazing 
7/5/2022 4:32:03	One shot ... It was amazing he's truly genius 
7/5/2022 4:51:09	I came across Chainsaw Man when it was still in its early chapters and read it up until Reze was introduced. It was probably because of the hype of the bomb girl arc, but I was immediately hooked in by how different it was from the other manga that was running in jump. The premise was solid and the characters were handled so beautifully. The absurdity of the tone is what makes it so great, and it comes off as sincere enough to just make you accept whatever the hell is happening. Even if you weren't aware of it, you can just feel that Fujimoto wanted to tell a good story, he doesn't meander to appeal to the readers.  His style resonated with me and I owe it to him for my current taste in manga and media in general. Reading his other works made me realize that he's a true visionary, he's like the Kanye of manga and is making waves throughout the industry. He'll undoubtedly make more masterpieces and I won't be surprised if he decides to work on film in the future. 
7/5/2022 4:57:12	I read Fire Punch, before CSM. I like Fire punch a little more, the twisted, devasted world they live in is amazing. Agni has such an amazing journey, starting as a child feeding the village with his body. Becoming a God serving his people with his body. I find his art work to be so fire 😉. Full page battle panels looked so damn good!
7/5/2022 5:05:26	Fire Punch was weird and fun to read, but i had some trouble following the story as it came out weekly
7/5/2022 5:08:20	I first came across Fire Punch, but I read from start to finish CSM. I though he had some extremely cool concepts, and that his works were really good. I think his art is incredible, and his writing goes hand in hand with it. Though I think he has some weirdness to him, which I think helps him write some characters to be more relatable or lovable.   Love your videos, keep up the good work! 
7/5/2022 5:14:48	I haven't read much manga so by that standard i will keep it at weird and cool 
7/5/2022 5:16:39	"what the fuck" It was CSM. I loved every second of it. It was cool in a weird way, it felt like he really knew how to thread the line between humor and an unholy amount of gore
7/5/2022 5:42:27	Read CSM thought it was balllllinnnn. Im a big fan of those fucked up kind of mind fuck stories. Next I read Fire Punch and it was pretty good (loved how fucking unique it was). Not a fan of the dog fucking scene tho LOL
7/5/2022 6:01:15	it was chainsawman and the first thing i noticed was that the art was simple but unique. Usually i don't like simple art but fujimoto's art somehow feels very "full" 
7/5/2022 6:22:43	Well I came across csm while shopping  for some manga since I was pretty new into reading manga I was gonna buy the vol 1 hardcover of jjba battle tendency I saw vol 1 csm I knew I had to get it since it was always sold out so I ordered both and when they arrived I read csm first since it was shorter and omg I could not have prepared  myself on how wacky crazy and overall crazy csm was I was Instantly  hooked and bought the other volumes over time I LOVED IT, one way I could describe csm to newcomers is that it's all style all substance and somehow gritty and dark at the same time, 10/10 fujimoto is a genius, can't wait for the adaptation (sorry for making this a whole review)
7/5/2022 6:30:05	it was truly unique, i started with chainsaw man and it was so weird yet so appealing. while i waited for the new chps to be released i read fire punch all in one go and i loved it. Then fujimoto is making these one shots and OMG im in love with his gory yet philosophical writing.
7/5/2022 6:35:11	My first Fujimoto manga was Fire Punch, and it was interesting at first with the differing art style and themes at the time. Near the end of the manga, I got confused and lost interest with the direction it went, but I'm pretty sure it's cause I didn't understand it. I think CSM is a bit over-rated in comparison to the one shots such as "Look Back" and "Goodbye, Eri", which I thoroughly enjoyed.
7/5/2022 6:36:21	(Chainsawman) The manga was cool and fresh loved the bleak world and interesting MC I had a great time reading it.
7/5/2022 6:42:23	It was fire punch back around 2019 to 2020, i thought the ideas were relatively simple but it was executed really well, the same can be said about chainsawman. They were really funny, a few of his ideas were really interesting, and his style of writing was unique, you could tell you're reading a Tatsuki Fujimoto's manga with just a page or two(ignoring the art).  I love his art, the gritty, sketchy artstyle fits all his stories perfectly. Even though i was disappointed with the ending of fire punch, the contents and the story it told was really powerful for me, so I have no problems reading anything he made.   I was a fan since the first few chapters of fire punch I read.
7/5/2022 6:43:06	First impressions of chainsaw man was it was different. It has a solid start from which I had no idea what I was getting into
7/5/2022 6:47:16	I read the first chapter of chainsaw man and i can’t be arsed to read the rest
7/5/2022 6:55:33	I started with CM. My first impression was how strangely human those weird characters were, from chapter 1 of CM you already have Denji that you can "relate". I thought it was cool, dumb and weird, but I loved those first chapters. 
7/5/2022 7:02:21	CSM. I loved every single panel of it and it is one of my favorite manga of all time. I’ve yet to read Fire Punch, but I read every one-shot he released and loved most of them, especially Goodbye Eri which is a meta tour-de-force in emotional storytelling.
7/5/2022 7:03:28	Back then I wasn't into mangas that much , then I came across Fire Punch . Firstly I thought that I was some sort of superhero manga, taking revenge, giving justice etc. But when I read the first chapter I was like wth I just read. Chapters after chapters it became more and more interesting ( and fucked up too ). I loved it, it had everything just everything dumb, wierd, funny etc, etc. First I thought this writer is somewhat psycho ( it was when I didn't started reading yandere stuffs ) but as the story continued I understood everything. It was hella deep af. Tatsuki Fujimoto kept me hooked up with mangas more and more  ; )
7/5/2022 7:05:33	It was CSM. I thought the name sounded a bit dumb but i was quickly disproven. i believe that reading chainsaw man was one of the best experiences I've had reading anything.   The art was amazing and had a very unique style to it. It also had a great balance of goofy and serious moments. It was an amazing first impression of Tatsuki Fujimoto's work.
7/5/2022 7:06:05	I haven't actually read his works, just wanted to say hi, though I have been waiting for the CSM anime, will be disappointed if it does not bust my nut
7/5/2022 7:54:29	I have read Fire Punch, Chainsaw Man, and two one shots. While they do not really resonate with me emotionally that much, they are highly entertaining. I do not know what will heppen when he creates something. My favorite characters of his are unhinged and compelling, and that is all I need. He as an author screws with his audience and I love that.
7/5/2022 7:57:46	It's really chaotic, yet really enjoyable and fun
7/5/2022 8:27:23	I read chainsaw man about a year and a half ago and it was one of the first mangas that i read. At first i thought it was interesting and i loved the artwork and even now, after reading a considerable amount of mangas, i still think the same things; it's not the best and original thing that i ever read when it comes to storytelling and other factors but it was still a good and fun experience that i will certainly remember.
7/5/2022 8:50:41	First Impression: "What the fuck did I just read?" CSM What did you think of it - I NEED more Just.... Outstanding, all of it. Plot armour? What's that? Just, it was fucking crazy like huh what how
7/5/2022 9:02:04	My first work of his was CSM. At the start I just thought "who the hell thinks of this, it's so strange" then I got to the 'failed make-out" panel while I was eating Chili... mf'er. But since finishing CSM I've gone on and read all this crazy dudes stuff and I love it. 
7/5/2022 9:13:24	The first work I read by Fujimoto was Chainsaw Man; I think it was amazing. The controlled chaos on top of the more sad and bittersweet moments made it not only an extremely fun manga to read, but it also created a unique flurry of emotions im yet to come across in any other manga, at least to the same degree that Chainsaw Man does it. Fujimoto's writing is beautiful in such a unique, personal way and im glad I discovered him, and I hope more people do.
7/5/2022 9:14:54	I remember finding chainsaw man and reading it on the way to school back when it had like 30 chapters. I greeted my friends then just kept reading cause i was engrosed in the story. The art was rough but appealing and the characters seemed different in the best way possible. It became one of my favourites instantaniously.
7/5/2022 9:24:58	I first read Chainsaw Man, heard of it due to the anime hype. Initially I found it to be boring… however after a while I grew really fond of it. Why is something I wish I could pinpoint better, but I’m sure it has to do with the characters atleast. I’ve read CSM, Fire Punch, A Look Back and Goodbye Eri, 3 of which I found to be very good, and I feel all of them have a unique feel to their characters.  In CSM i enjoyed viewing Denji question his goals. He wanted to touch tits, tits were thrash, well what the fuck now? Is life just an endless cycle of eventual dissappointment? Interesting questions.  Same with Agni in Fire Punch. I love the scene where Agni is in the basement with all the prisoners. Here he questions his motivation. He was here to film a movie, why is he doing this? Why shouldn’t he rescue the prisoners? In the end it appears he would rather rescue the prisoners than get help from moviegirl, which I find to be a rather beautiful reflection on his own morals and motivation.  Goodbye Eri is just a confusing mess that was very good :)  A Look Back kinda garbo doe innit? I’m sure there is a message I’m missing, but I can’t ignore the boredom it made me feel.
7/5/2022 9:30:31	My first experience was Chainsaw Man. At first I thought the art was lacking and the story and protagonist was childish (Denji’s fascination with bewbs). And then I read the next few volumes, clocked onto what Fujimoto was doing and realised the man may ACTUALLY be a genius. 
7/5/2022 9:42:58	CSM, in one word the best way I could describe it: chaotic. But in a good way, the way fights are structured as a gore fest or a giant man made of chainsaws going on a date with a fast food employee the thing was chaotic from start to finish and it was great.
7/5/2022 10:01:03	CSM. I though it was cool even though I have not finished it yet. I am a female who normally isn't into many shonen minus shonen romances. But Chainsaw Man is very interesting, and I wanna see more things from SJ now thanks to it. 
7/5/2022 10:05:40	fire punch, kinda weird but i like it
7/5/2022 10:38:29	When I first read CSM I immediately knew that this was a funny manga by a funny man with a unique way of doing things
7/5/2022 10:52:36	My first manga by tatsuki fujuimoto was fire punch and it had a really good idea I really enjoyed it but it kinda got worse. In the beginning it was a 9/10 for me but at the end of volume five it was a really low 8/10.
7/5/2022 11:29:45	Chainsaw man: I fucking loved it!! It was so cool to read a manga with such an unhinged protagonist!  It also sparked my love of characters with spiky teeth so there’s that too! 
7/5/2022 11:45:37	I've read sayonara eri, and i read the first 30ish chapters of fire punch back when CSM started. I absolutely loved his artstyle and i love the way he portrays characters, as they seem somewhat disconnected from the common sense you would expect from a real person, which makes sense considering they're put in situations common sense doesn't apply to. His depiction of backgrounds and the pages of panels with no speech bubbles builds tension(i personally don't like it as I'm a dialogue guy). His works are deep and leave you pondering about the way his characters think, which i appreciate since i don't like reading action manga, which is the only reason i haven't read chainsawman yet actually. Im hyped for the anime to come out in october though
7/5/2022 11:52:10	Read Fire Punch first. Shit was whack in the best possible way. I feel like a lot of it went over my head especially closer to the end
7/5/2022 11:53:58	First read Fire Punch as recommended by a friend. His writing is very bizarre and his art style very unique, I found it surprising that it was a shonen jump manga. I have read many manga but Fujimoto's work stands alone, twisting and manipulating the essence of typical shonen to create something completely different. I believe that as the previous kings of shonen (Demon Slayer, Jujetsu Kaisen, and Black Clover) either ended or are coming to an end, Fujimoto's work will have set the new standard for Shonen Jump, and we will see a new golden age.
7/5/2022 12:34:46	The first Fujimoto manga I came across was CSM, and I gotta tell you… my first impressions were “Holy crap the art is amazing, holy crap the characters are awesome, and holy crap the story is hella cool.” (more or less idk). Also it was pretty weird but really awesome 🙏
7/5/2022 12:47:26	I encountered chainsaw man because of the crazy hype surrounding it. I gotta be honest the chainsaw man manga was S tier, I definitely want THAT SCENE 😏 adapted in the anime, I know it will be adapted after knowing about the answers MAPPA CEO and staff gave in anime expo!! I'm excited!!!!😍
7/5/2022 12:49:03	The first Manga I had heard of was Fire Punch but because the name was fucking retarded, I never looked into it. Then I here something called “Chainsaw Man” and I think “This names even stupider? Let’s read it.” So I read through all of CSM in like a day and then proceeded to have an organism over how good it was. It was an amazing and confusing experience. A lot of the story I didn’t get until I looked back on it and realized just how weird the whole premise is. Main Character’s dog looks like an ass with a chainsaw sticking out of it, then he dies to a deformed fetus monster, and I’m squirting all over my bed looking at Makima. I would keep going on my reactions and emotions I felt while reading but In general, I love this manga to my core and it being one of the few mangas I’ve read makes me want to read more. 
7/5/2022 13:45:41	Makima is a baddie
7/5/2022 13:47:19	First manga i read by Tatsuki Fujimoto was CSM, at first i thought it was wierd and absurd but it looked like a really fun read. So i gave the manga a shot and read the entire thing in one session, could not stop myself from reading it. Great work, at least a 9/10 for me.
7/5/2022 14:41:43	One-shot. It was okay.
7/5/2022 15:14:08	CSM- on the first read I thought it was mostly just confusing and found it hard to string along what was happening as it was just so different from anything I had read before. Eventually when I caught up with the chapters releasing I left it only to come back to the finished manga which I re-read. This time i took my time when reading it so things were easier to understand! Which was great as it thought it was so unique and made me laugh a ton :0 
7/5/2022 15:26:53	i've heard about him through a friend that read CSM but my first work of his was the one shot Yogen no Nayuta,and i really enjoyed his art style and "vibe" but it only really clicked after reading Goodbye eri(which is probably my favorite one shot,if not one of my favorite mangas of all time) i really enjoyed how you could not tell if the actions were real or a movie,after that i've read fire punch and a bunch of his one shots,i like the crazy but kinda interpersonal narrative he makes with Agni. And his recent one shot wich I interpreted as him saying people read to much in to his work(like i'm doing it right now) and maybe how scared he is to disappoint with CSM 2. Found your channel thru the Ayashimon video and really enjoyed your writing and editing,I was surprised to see that you were a 30k channel.  Sorry if it's a little confusing english is not my first language. Cheers from Brazil
7/5/2022 15:38:30	I picked up a few volumes of chainsaw man randomly over a year ago and didn't ever read them until a few months ago. I can't even remember why I bought them and I wasn't too aware of its popularity yet. But once I did start reading it I was obsessed and blew through the whole thing in about a week. I heard someone describe the story as "A dog learning to become a human," and I feel like that's the best way to describe it. It's hard to say exactly why I like it so much, but ever since I read it I've become obsessed with reading comics and manga again for the first time in like 4 years. Also Tatsuki Fujimoto is absolutely goated. I've enjoyed everything I've read of his so far and can't wait for whatever comes next.
7/5/2022 16:29:23	I read csm and fire punch I was cool and kinda dumb Sorry
7/5/2022 16:31:55	First work i came across was Chainsaw Man, the specific panel that caught my eye was Aki standing with a handkerchief with slayed zombies laying around. I thought man this looks gruesome but also clean at the same time. After reading through it i got immersed in Fujimotos works, the part that always sticks with me is that it feels fairly "cinematic", great characters, pure chaos mixed with emotional weight of the same characters throughout the story. The art seems rough at times but it honestly works well in Fujimotos style of storytelling.
7/5/2022 16:32:45	I actually came across CSM first because the my friends kept hyping the fk out of it. The art is really good but i kinda slept on the story. Maybe it is just too complex for my smooth brain or the fact just super weird that threw me off quite a bit. Also read Summer Time Render Eheheheheheheh got to be my fav mango 
7/5/2022 16:33:54	I first read CSM, and my first impression was that he was an author that is not afraid to tell what he wants. I have since read fire-punch and you can see how he grew from fire-punch to csm. Yesterday, I read the newest oneshot. And thought that he basically said that maybe people were looking much into his work. And is probably afraid of how well received csm part 2 will be received. But I can say everything he does is amazing!
7/5/2022 16:33:58	BLAME! greatest piece of literature I have ever read 
7/5/2022 16:38:36	Read CSM first, kinda skimmed through it quickly just cause how good it was. the artstyle was superb and it i instantly got attached to it. 
7/5/2022 16:42:26	The first manga of his I read was Chainsaw Man and I loved it.I especially loved the 'rough' art style and overall tone. After reading more of his stuff I think my I think my favourite of his works might be Goodbye Eri. 
7/5/2022 16:49:41	CSM was the first work of his that I came across. It was the first time I've read anything as silly and dumb yet at the same time the coolest shit ever. It's become my favourite genre, whatever it is. Ever since then I've been in love with Fujimoto's works. My favourite of his is Goodbye Eri! 
7/5/2022 17:15:24	It was August 2020, back when new chapters for Chainsawman released weekly. I came across that one image where Denji is holding a chainsaw which is covering half of his face. The chainsaw also has a reflection of Makima on it. It got me intetested so I looked it up through image search and boom. Chainsawman. I immediately started reading it. I remember while reading the first chapter I was like "HOLY FUCK A CHAINSAW CAME OUT OF HIS HEAD". I caught up on the manga pretty quickly since most of Fujimoto's works are fast-paced. And then I read it weekly for around 20 weeks. The overall experience was amazing. The artwork, the characters, the story-telling, the expression of emotions... Everything was top-notch. And then after CSM ended it's serialization I recommended it to my cousin. He got hooked and finished the whole manga in a day.
7/5/2022 17:23:01	short version: Fire Punch, weird but wildly intriguing with stellar artstyle and paneling, it was cool and weird at some times but made it that much more fun, not for everyone, 8 out of 10 imo.  If you have time to read this version: I have currently only read Fire Punch since I am waiting for the chainsawman anime before I dive into the manga, I saw some talks about fujimotos work and fire punch intrigued me with its inicial concept of a boy with regenerative powers with an everlasting flame engulfing his body, his mission for revenge was just the cherry on top to get me hooked, I read it and it threw me for a loop on many accounts, when I thought the story was going one way it somehow presented an element that had subtle undertones but now was full on display, its difficult to talk about fire punch and NOT talk about the glaring incestuous elements that are shown, cause it is there, personally I know its a story so I can care less as long as it is relevent in the plot which it was and got me invested as to find out what would happen next but I also understand why that can alienate many into not giving it a chance or hell even a passing glance which is a shame because fire punch is a story worthy of telling, its pretty short compared to other mangas and in general it has a defined artstyle that will get you at least a bit interested in what it has to say, I felt that the finale was a bit lackluster but maybe that was the whole point, the simbolism and philosophies are packed but I mean PACKED into the story be it the flame being constant and how it can represent someones inner struggles just taken literally, or how there are no real heroes just different points of view, to not drag out anymore of your time and wrap this up im completely greatful if you have gotten this far, fire punch is an interesting read for sure and is endearing in its own way, just recently I bought the first physical issue and it was strange to reread it once again, its like bumping into that weird kid in class that was never mean just that they were never good at first impressions but if you give them the chance they can say some really deep and inciteful stuff with some quirky strangeness inbetween each couple of phrases, thats how I see Fire Punch. 8 out of 10 would read again
7/5/2022 17:39:31	I’ve only read his one shots; but his story telling style is really unique!
7/5/2022 18:05:40	CSM
7/5/2022 18:19:38	The first manga I saw was Chainsaw Man, though it was only one chapter, so my first impression coming across a manga by Tatsuki Fujimoto was seeing how violent his series is. I read a bunch of his other one shots and 11 chapters of Fire Punch to get a better idea of what his stuff is like. Overall I think he is pretty great when it comes to writing out character motivations. Their thoughts and beliefs make me feel like I'm reading a story with real characters. Here are my stats of what I read and how I feel about them:  Chainsaw Man: 8/10 so far, I love Denji and his companion not a fan of the girl   Love is Blind: 3/10, The chapter was too ridiculous and I couldn't even enjoy it in a comedy perspective, it felt dumb for the sake of being dumb  Sasaki-kun Has Stopped A Bullet: 5/10, it's alright, I wasn't a fan of the weird God complex the MC gave the teacher and telling the shooter he was from the future, I did like the MC's motivation at what he wants to be when he's older that really wholesome  Goodbye, Eri: 8/10, I really liked the beginning and the emotions the MC felt when he recorded his mother and ran away from the building. Eri herself was a great character to help out the MC, their interactions felt organic and I can feel the passion she felt when describing why she loved his movie. The panels drawn were really clever, I've never seen anything like it. I was kinda put off at the end in all honesty, it felt shoehorned in which is why I didn't give it a higher score then it probably deserves  Look Back: 9/10, I love this one shot so much, it's my favorite. Firstly the beginning where the MC felt discouraged at her own art hit way too close to home. I had a friend who was better at art than I was and I envied her, I practiced so much right after trying to get better so I would get praised for having amazing art. The two have a great connection and seeing them draw together made me so happy. I understood the anger the MC had towards her friend when she wanted to go study at an art school. The bit that confused me was the scene where the girl was saved by someone who is like the MC. Besides that I love the heart this had and I shed a tear while reading this.  Fire Punch: 7/10 so far, I had to push myself to continue reading this because of the incest scene, the plot was interesting until San was introduced, I really like him and the young girl he met. (San reminds me of Butters from South Park) I kinda wished the story was about those two but it'll probably get better since I'm still at the very beginning so I can't wait to see what else this series has installed for me
